pheme01,pheme02,pheme03,pheme04,pheme05,pheme06,pheme07,pheme08,pheme10,pheme11,pheme12,pheme13,pheme14,pheme15,pheme16,pheme17
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1
0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2
1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2
1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2
1,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2
1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2
1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2
1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2
1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2
1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2
1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,3,2,3,2,2,4,2,2,2,4,3,2,3,2,2
3,4,7,4,3,5,4,2,7,2,7,3,2,3,3,2
4,4,6,6,3,5,6,6,7,4,7,6,2,7,3,2
70,2,66,64,44,56,65,90,70,70,79,46,41,60,61,66
73,2,68,65,47,58,66,92,70,70,79,46,42,60,61,67
73,2,68,65,47,58,67,93,71,70,79,47,43,62,64,67
75,2,69,65,48,58,66,91,73,72,79,50,45,64,67,69
75,2,69,65,48,58,66,91,73,72,80,50,45,64,67,69
76,2,70,67,49,60,66,89,75,72,81,52,45,67,73,72
76,2,70,67,49,60,67,87,75,71,81,52,45,67,73,72
78,2,71,67,50,61,67,87,75,71,81,52,45,68,73,73
79,2,72,67,50,61,68,86,76,72,81,53,45,68,79,74
93,2,107,86,76,95,81,137,107,115,118,81,53,83,138,86
94,2,107,88,78,98,79,139,107,118,121,81,52,81,137,87
96,2,110,93,80,104,76,140,109,123,121,84,51,79,134,95
97,2,111,94,81,110,73,142,113,126,121,83,49,79,132,97
100,2,113,98,85,119,69,146,117,132,121,85,48,76,130,101
100,2,114,100,85,122,67,151,118,138,122,85,47,75,127,104
102,2,115,104,87,123,67,154,117,144,122,88,45,73,125,106
106,2,115,105,89,126,66,156,116,144,123,88,45,73,125,108
106,2,115,107,89,126,65,155,115,147,123,88,44,73,123,108
109,2,116,105,89,129,64,159,115,150,126,88,43,71,121,111
109,2,117,105,89,131,63,158,115,150,126,90,43,71,121,112
117,2,121,101,88,134,60,169,116,156,128,95,40,69,119,120
118,2,121,101,88,135,58,168,116,159,129,95,39,69,119,119
124,2,126,99,86,139,54,173,119,165,137,98,35,67,115,122
124,2,128,99,86,139,54,172,121,168,140,98,35,67,115,122
130,2,132,97,84,141,50,179,123,173,144,101,31,65,113,126
130,2,132,96,84,141,49,182,123,173,144,101,31,64,111,127
139,2,136,93,83,139,44,187,124,181,155,105,25,62,109,134
141,2,137,93,83,139,44,187,124,181,155,106,25,62,108,134
146,2,137,91,84,137,41,193,122,187,161,111,23,60,107,136
146,2,138,91,85,137,41,193,122,187,161,112,21,60,106,136
150,2,142,89,86,137,39,195,120,193,163,112,21,59,104,139
151,2,142,89,86,136,39,194,120,193,163,112,21,59,104,139
155,2,143,88,85,135,37,199,118,199,165,110,19,57,102,144
155,2,143,88,85,135,37,198,118,199,165,110,19,57,102,144
160,2,142,87,86,133,36,201,117,201,166,109,17,56,99,147
160,2,142,87,86,133,36,200,117,201,166,109,17,56,99,147
163,2,141,86,88,131,35,206,116,207,168,108,15,55,97,149
163,2,141,86,88,131,35,206,116,206,168,108,15,55,97,149
169,2,141,85,86,129,33,211,114,212,170,107,15,53,95,151
169,2,141,85,86,129,33,211,114,211,171,107,14,53,95,152
175,2,143,83,85,128,32,216,112,217,172,105,13,52,93,155
175,2,142,83,84,127,31,216,111,217,174,105,13,52,93,154
