predator	prey	Robustness
1.7734375	63.648438	-5.229347
1.7734375	64.421875	-6.1548996
1.7734375	65.19531	-4.3364525
1.7734375	65.96875	-4.5510597
1.7734375	66.74219	-4.064274
1.7734375	67.515625	-4.7553596
1.7734375	68.28906	-5.0221596
1.7734375	69.0625	-5.058689
1.7734375	69.83594	-5.0707474
1.7734375	70.609375	-4.873493
1.7734375	71.38281	-4.7398834
1.7734375	72.15625	-6.9975014
1.7734375	72.92969	-6.8919106
1.7734375	73.703125	-8.007305
1.7734375	74.47656	-6.0463524
1.7734375	75.25	-6.6368637
1.7734375	76.02344	-7.435791
1.7734375	76.796875	-7.1599045
1.7734375	77.57031	-8.187325
1.7734375	78.34375	-7.7110825
1.7734375	79.11719	-6.9496727
1.7734375	79.890625	-7.2330246
1.7734375	80.66406	-7.43956
1.7734375	81.4375	-7.0707283
1.7734375	82.21094	-7.284321
1.7734375	82.984375	-8.646896
1.7734375	83.75781	-8.881741
1.7734375	84.53125	-7.535881
1.7734375	85.30469	-8.722416
1.7734375	86.078125	-7.1628838
1.7734375	86.85156	-9.132977
1.7734375	87.625	-9.828873
1.7734375	88.39844	-9.7740555
1.7734375	89.171875	-9.966225
1.7734375	89.94531	-9.691513
1.7734375	90.71875	-9.34346
1.7734375	91.49219	-9.383438
1.7734375	92.265625	-11.04179
1.7734375	93.03906	-11.331051
1.7734375	93.8125	-10.437016
1.7734375	94.58594	-11.192669
1.7734375	95.359375	-10.573254
1.7734375	96.13281	-10.865467
1.7734375	96.90625	-11.692413
1.7734375	97.67969	-11.931583
1.7734375	98.453125	-12.6140785
1.7734375	99.22656	-12.289265
1.7734375	100.0	-12.291897
2.546875	1.0	-31.07484
2.546875	1.7734375	-23.165287
2.546875	2.546875	-26.736967
2.546875	3.3203125	-27.781141
2.546875	4.09375	-26.661322
2.546875	4.8671875	-26.626085
2.546875	5.640625	-25.401794
2.546875	6.4140625	-23.452503
2.546875	7.1875	-21.52838
2.546875	7.9609375	-16.79803
2.546875	8.734375	-18.56049
2.546875	9.5078125	-16.149754
2.546875	10.28125	-16.020546
2.546875	11.0546875	-14.730885
2.546875	11.828125	-13.697964
2.546875	12.6015625	-12.207745
2.546875	13.375	-11.035347
2.546875	14.1484375	-7.8189583
2.546875	14.921875	-7.3848534
2.546875	15.6953125	-8.114162
2.546875	16.46875	-6.186474
2.546875	17.242188	-5.151867
2.546875	18.015625	-6.0648155
2.546875	18.789062	-5.6620865
2.546875	19.5625	-3.1602135
2.546875	20.335938	-3.4643097
2.546875	21.109375	-1.829422
2.546875	21.882812	-3.200817
2.546875	22.65625	-1.7532768
2.546875	23.429688	-2.4191132
2.546875	24.203125	0.13219452
2.546875	24.976562	-0.90843964
2.546875	25.75	-0.7704849
2.546875	26.523438	1.6425514
2.546875	27.296875	0.8150101
2.546875	28.070312	1.1923027
2.546875	28.84375	1.8463974
2.546875	29.617188	2.9902687
2.546875	30.390625	2.3259277
2.546875	31.164062	1.9530106
2.546875	31.9375	3.0277748
2.546875	32.710938	1.2187309
2.546875	33.484375	2.822197
2.546875	34.257812	2.5310783
2.546875	35.03125	1.7545967
2.546875	35.804688	2.736435
2.546875	36.578125	4.246807
2.546875	37.351562	2.7061195
2.546875	38.125	4.338684
2.546875	38.898438	4.252529
2.546875	39.671875	3.4938698
2.546875	40.445312	3.038208
2.546875	41.21875	2.2703285
2.546875	41.992188	3.3511925
2.546875	42.765625	3.4621964
2.546875	43.539062	2.973114
2.546875	44.3125	2.4738579
2.546875	45.085938	3.7964096
2.546875	45.859375	4.422596
2.546875	46.632812	2.935192
2.546875	47.40625	4.831604
2.546875	48.179688	4.0676193
2.546875	48.953125	5.4375954
2.546875	49.726562	3.9526672
2.546875	50.5	4.1898537
2.546875	51.273438	2.6313133
2.546875	52.046875	4.4791985
2.546875	52.820312	3.907051
2.546875	53.59375	3.454548
2.546875	54.367188	4.669075
2.546875	55.140625	4.052368
2.546875	55.914062	4.18684
2.546875	56.6875	3.6395836
2.546875	57.460938	2.9773064
2.546875	58.234375	3.0984344
2.546875	59.007812	3.405182
2.546875	59.78125	3.512127
2.546875	60.554688	4.0988655
2.546875	61.328125	4.4150963
2.546875	62.101562	2.5320625
2.546875	62.875	2.9098816
2.546875	63.648438	2.4682617
2.546875	64.421875	2.1943932
2.546875	65.19531	2.6619911
2.546875	65.96875	2.508587
2.546875	66.74219	3.0041656
2.546875	67.515625	2.770012
2.546875	68.28906	2.8561783
2.546875	69.0625	2.7395973
2.546875	69.83594	1.2690849
2.546875	70.609375	3.0202446
2.546875	71.38281	2.6014328
2.546875	72.15625	2.7195816
2.546875	72.92969	2.349846
2.546875	73.703125	2.4833565
2.546875	74.47656	2.0741234
2.546875	75.25	1.6259155
2.546875	76.02344	1.0577431
2.546875	76.796875	1.4612694
2.546875	77.57031	0.9367943
2.546875	78.34375	1.2459869
2.546875	79.11719	0.9050484
2.546875	79.890625	0.763855
2.546875	80.66406	-0.048179626
2.546875	81.4375	0.23009491
2.546875	82.21094	0.34907532
2.546875	82.984375	0.28505325
2.546875	83.75781	1.3192368
2.546875	84.53125	-0.8760643
2.546875	85.30469	-0.8798332
2.546875	86.078125	-0.92860794
2.546875	86.85156	-1.1927185
2.546875	87.625	-0.85043335
2.546875	88.39844	-0.8720703
2.546875	89.171875	-1.1900215
2.546875	89.94531	-1.1079941
2.546875	90.71875	-1.410408
2.546875	91.49219	-1.1096153
2.546875	92.265625	-2.459774
2.546875	93.03906	-2.3229065
2.546875	93.8125	-1.2290916
2.546875	94.58594	-2.4853058
2.546875	95.359375	-2.0052376
2.546875	96.13281	-2.3896484
2.546875	96.90625	-1.871727
2.546875	97.67969	-1.1220856
2.546875	98.453125	-1.4419289
2.546875	99.22656	-2.735218
2.546875	100.0	-4.1981316
3.3203125	1.0	-28.486008
3.3203125	1.7734375	-21.176317
3.3203125	2.546875	-19.686934
3.3203125	3.3203125	-23.80003
3.3203125	4.09375	-21.951881
3.3203125	4.8671875	-24.57084
3.3203125	5.640625	-21.168413
3.3203125	6.4140625	-18.808994
3.3203125	7.1875	-15.749962
3.3203125	7.9609375	-14.871567
3.3203125	8.734375	-12.993938
3.3203125	9.5078125	-9.727489
3.3203125	10.28125	-10.251175
3.3203125	11.0546875	-7.83519
3.3203125	11.828125	-5.6769905
3.3203125	12.6015625	-5.1162796
3.3203125	13.375	-3.500637
3.3203125	14.1484375	-1.7044868
3.3203125	14.921875	-2.105297
3.3203125	15.6953125	0.08855057
3.3203125	16.46875	-0.33262634
3.3203125	17.242188	0.088954926
3.3203125	18.015625	-0.19836807
3.3203125	18.789062	1.744545
3.3203125	19.5625	1.9202194
3.3203125	20.335938	3.1364365
3.3203125	21.109375	3.5368462
3.3203125	21.882812	3.7082138
3.3203125	22.65625	4.5181694
3.3203125	23.429688	5.3503723
3.3203125	24.203125	4.6538124
3.3203125	24.976562	5.0954094
3.3203125	25.75	6.028137
3.3203125	26.523438	5.6979256
3.3203125	27.296875	6.729557
3.3203125	28.070312	6.264511
3.3203125	28.84375	6.697468
3.3203125	29.617188	7.3226852
3.3203125	30.390625	7.146694
3.3203125	31.164062	6.8779945
3.3203125	31.9375	7.855976
3.3203125	32.710938	6.979664
3.3203125	33.484375	7.983757
3.3203125	34.257812	9.150171
3.3203125	35.03125	7.8874435
3.3203125	35.804688	7.4065704
3.3203125	36.578125	8.243797
3.3203125	37.351562	7.8857155
3.3203125	38.125	9.125
3.3203125	38.898438	8.257639
3.3203125	39.671875	8.6753845
3.3203125	40.445312	9.369804
3.3203125	41.21875	8.573849
3.3203125	41.992188	9.269939
3.3203125	42.765625	9.243113
3.3203125	43.539062	9.476381
3.3203125	44.3125	10.375511
3.3203125	45.085938	8.995911
3.3203125	45.859375	9.533846
3.3203125	46.632812	9.2985935
3.3203125	47.40625	9.407433
3.3203125	48.179688	8.782579
3.3203125	48.953125	10.155487
3.3203125	49.726562	8.460989
3.3203125	50.5	10.285925
3.3203125	51.273438	9.291916
3.3203125	52.046875	9.729662
3.3203125	52.820312	9.648048
3.3203125	53.59375	8.459629
3.3203125	54.367188	8.658871
3.3203125	55.140625	8.910381
3.3203125	55.914062	9.638008
3.3203125	56.6875	8.330103
3.3203125	57.460938	7.716568
3.3203125	58.234375	8.659405
3.3203125	59.007812	9.315149
3.3203125	59.78125	8.714603
3.3203125	60.554688	9.024019
3.3203125	61.328125	8.941566
3.3203125	62.101562	8.192341
3.3203125	62.875	8.6208515
3.3203125	63.648438	8.558178
3.3203125	64.421875	8.128681
3.3203125	65.19531	8.864424
3.3203125	65.96875	8.871048
3.3203125	66.74219	8.401501
3.3203125	67.515625	8.030886
3.3203125	68.28906	9.133263
3.3203125	69.0625	8.669739
3.3203125	69.83594	8.053122
3.3203125	70.609375	7.727993
3.3203125	71.38281	6.6961365
3.3203125	72.15625	8.272995
3.3203125	72.92969	7.4214134
3.3203125	73.703125	7.3391876
3.3203125	74.47656	6.168972
3.3203125	75.25	6.11084
3.3203125	76.02344	6.9755173
3.3203125	76.796875	7.0340157
3.3203125	77.57031	7.2576447
3.3203125	78.34375	8.050579
3.3203125	79.11719	7.103958
3.3203125	79.890625	6.3443794
3.3203125	80.66406	7.2652283
3.3203125	81.4375	5.816078
3.3203125	82.21094	5.59927
3.3203125	82.984375	5.251686
3.3203125	83.75781	6.192501
3.3203125	84.53125	4.936653
3.3203125	85.30469	4.862377
3.3203125	86.078125	4.6037292
3.3203125	86.85156	5.4961014
3.3203125	87.625	5.2498894
3.3203125	88.39844	4.2723045
3.3203125	89.171875	4.881031
3.3203125	89.94531	4.02911
3.3203125	90.71875	4.767807
3.3203125	91.49219	3.8283882
3.3203125	92.265625	4.4264107
3.3203125	93.03906	4.9674797
3.3203125	93.8125	3.3604507
3.3203125	94.58594	4.1662674
3.3203125	95.359375	3.2350159
3.3203125	96.13281	5.1198235
3.3203125	96.90625	3.1889877
3.3203125	97.67969	3.340168
3.3203125	98.453125	2.4769058
3.3203125	99.22656	2.5013123
3.3203125	100.0	2.051571
4.09375	1.0	-29.935295
4.09375	1.7734375	-27.891426
4.09375	2.546875	-26.159227
4.09375	3.3203125	-26.229607
4.09375	4.09375	-23.541464
4.09375	4.8671875	-19.43247
4.09375	5.640625	-17.417774
4.09375	6.4140625	-13.993053
4.09375	7.1875	-11.332771
4.09375	7.9609375	-10.588921
4.09375	8.734375	-7.716049
4.09375	9.5078125	-6.3943825
4.09375	10.28125	-3.0221825
4.09375	11.0546875	-3.3271446
4.09375	11.828125	-1.3237495
4.09375	12.6015625	0.124858856
4.09375	13.375	-0.4304695
4.09375	14.1484375	1.8469315
4.09375	14.921875	2.8566093
4.09375	15.6953125	2.974884
4.09375	16.46875	3.1015892
4.09375	17.242188	5.372696
4.09375	18.015625	4.7781715
4.09375	18.789062	5.244461
4.09375	19.5625	6.5592346
4.09375	20.335938	7.5208893
4.09375	21.109375	7.299156
4.09375	21.882812	8.290346
4.09375	22.65625	8.613258
4.09375	23.429688	8.523764
4.09375	24.203125	8.284224
4.09375	24.976562	8.889717
4.09375	25.75	9.225956
4.09375	26.523438	10.830591
4.09375	27.296875	9.293892
4.09375	28.070312	10.120939
4.09375	28.84375	10.846699
4.09375	29.617188	10.550747
4.09375	30.390625	11.135284
4.09375	31.164062	10.665623
4.09375	31.9375	11.170536
4.09375	32.710938	11.514275
4.09375	33.484375	11.617428
4.09375	34.257812	11.649765
4.09375	35.03125	11.656147
4.09375	35.804688	11.902525
4.09375	36.578125	12.412151
4.09375	37.351562	12.052927
4.09375	38.125	12.153801
4.09375	38.898438	13.091618
4.09375	39.671875	12.317318
4.09375	40.445312	12.453396
4.09375	41.21875	12.379261
4.09375	41.992188	12.30834
4.09375	42.765625	12.154203
4.09375	43.539062	12.840515
4.09375	44.3125	13.562971
4.09375	45.085938	12.4377365
4.09375	45.859375	12.486492
4.09375	46.632812	13.918806
4.09375	47.40625	13.514
4.09375	48.179688	12.514313
4.09375	48.953125	13.026875
4.09375	49.726562	12.351038
4.09375	50.5	12.15477
4.09375	51.273438	12.42013
4.09375	52.046875	13.432266
4.09375	52.820312	13.384279
4.09375	53.59375	12.877808
4.09375	55.140625	13.083168
4.09375	55.914062	12.290987
4.09375	56.6875	12.066904
4.09375	57.460938	12.549252
4.09375	58.234375	12.984217
4.09375	59.007812	12.427385
4.09375	59.78125	12.817608
4.09375	60.554688	12.324455
4.09375	61.328125	12.74873
4.09375	62.101562	12.557661
4.09375	62.875	12.003992
4.09375	63.648438	12.528429
4.09375	64.421875	12.439228
4.09375	65.96875	12.422787
4.09375	66.74219	12.556953
4.09375	67.515625	11.464115
4.09375	69.0625	11.912304
4.09375	69.83594	11.475327
4.09375	70.609375	12.145756
4.09375	71.38281	10.99301
4.09375	72.15625	11.572929
4.09375	72.92969	11.953724
4.09375	73.703125	11.681768
4.09375	74.47656	11.371235
4.09375	75.25	11.256567
4.09375	76.02344	11.324062
4.09375	76.796875	10.312309
4.09375	77.57031	10.755907
4.09375	78.34375	9.97057
4.09375	79.11719	10.206522
4.09375	79.890625	10.446434
4.09375	80.66406	10.235992
4.09375	81.4375	10.2635765
4.09375	82.21094	9.848776
4.09375	82.984375	9.974453
4.09375	83.75781	9.793686
4.09375	84.53125	9.967373
4.09375	86.078125	10.312838
4.09375	86.85156	10.6675415
4.09375	87.625	9.034309
4.09375	88.39844	8.999514
4.09375	89.171875	8.787361
4.09375	89.94531	8.393436
4.09375	90.71875	8.646845
4.09375	91.49219	8.227945
4.09375	92.265625	8.508717
4.09375	93.03906	8.527342
4.09375	93.8125	7.1353188
4.09375	94.58594	7.1369247
4.09375	95.359375	7.2748985
4.09375	96.13281	7.880142
4.09375	96.90625	7.893467
4.09375	97.67969	7.6935806
4.09375	98.453125	6.639332
4.09375	99.22656	7.0260773
4.09375	100.0	6.489956
4.8671875	1.0	-28.765366
4.8671875	1.7734375	-21.83997
4.8671875	2.546875	-22.911114
4.8671875	3.3203125	-23.998077
4.8671875	4.09375	-18.719917
4.8671875	4.8671875	-15.919838
4.8671875	5.640625	-14.236023
4.8671875	6.4140625	-10.560089
4.8671875	7.1875	-8.513916
4.8671875	7.9609375	-5.4971466
4.8671875	8.734375	-4.2372932
4.8671875	9.5078125	-2.513485
4.8671875	10.28125	-1.987114
4.8671875	11.0546875	1.2398567
4.8671875	11.828125	3.4673653
4.8671875	12.6015625	2.1523552
4.8671875	13.375	3.9866867
4.8671875	14.1484375	5.658081
4.8671875	14.921875	6.6256065
4.8671875	15.6953125	7.979744
4.8671875	16.46875	7.4984665
4.8671875	17.242188	8.963551
4.8671875	18.015625	8.81814
4.8671875	18.789062	9.312958
4.8671875	19.5625	10.040247
4.8671875	20.335938	10.282988
4.8671875	21.109375	10.421234
4.8671875	21.882812	10.278156
4.8671875	22.65625	11.628239
4.8671875	23.429688	11.382336
4.8671875	24.203125	12.137993
4.8671875	24.976562	12.392281
4.8671875	25.75	12.048794
4.8671875	26.523438	13.700504
4.8671875	27.296875	13.62999
4.8671875	28.070312	14.171371
4.8671875	28.84375	14.002621
4.8671875	29.617188	13.1521435
4.8671875	30.390625	13.3162155
4.8671875	31.164062	13.486446
4.8671875	31.9375	13.89588
4.8671875	32.710938	13.282074
4.8671875	33.484375	15.044659
4.8671875	34.257812	14.568087
4.8671875	35.03125	13.915134
4.8671875	35.804688	14.409637
4.8671875	36.578125	14.480789
4.8671875	37.351562	14.818827
4.8671875	38.125	14.595476
4.8671875	38.898438	15.414492
4.8671875	39.671875	15.27598
4.8671875	40.445312	14.756184
4.8671875	41.21875	14.960342
4.8671875	41.992188	15.221489
4.8671875	42.765625	15.247025
4.8671875	43.539062	15.437077
4.8671875	44.3125	14.589233
4.8671875	45.085938	15.741526
4.8671875	45.859375	16.471758
4.8671875	46.632812	16.19074
4.8671875	47.40625	16.092869
4.8671875	48.179688	14.984785
4.8671875	48.953125	15.856649
4.8671875	49.726562	15.4031105
4.8671875	50.5	15.305521
4.8671875	51.273438	15.861748
4.8671875	52.046875	16.107548
4.8671875	52.820312	15.324427
4.8671875	53.59375	15.766941
4.8671875	54.367188	16.082245
4.8671875	55.140625	15.031738
4.8671875	55.914062	15.174492
4.8671875	56.6875	15.101231
4.8671875	57.460938	15.243498
4.8671875	58.234375	15.150179
4.8671875	59.007812	15.656374
4.8671875	59.78125	15.493942
4.8671875	60.554688	15.073158
4.8671875	61.328125	14.992735
4.8671875	62.101562	14.974594
4.8671875	62.875	15.1749115
4.8671875	63.648438	14.913244
4.8671875	64.421875	14.362719
4.8671875	65.19531	14.685102
4.8671875	65.96875	14.127426
4.8671875	66.74219	15.525993
4.8671875	67.515625	14.544853
4.8671875	68.28906	14.511803
4.8671875	69.0625	14.385403
4.8671875	69.83594	14.321411
4.8671875	70.609375	14.607695
4.8671875	71.38281	14.589947
4.8671875	72.15625	13.688278
4.8671875	72.92969	13.798363
4.8671875	73.703125	13.677559
4.8671875	74.47656	14.1792145
4.8671875	75.25	13.227985
4.8671875	76.02344	13.793791
4.8671875	76.796875	13.49007
4.8671875	77.57031	12.924267
4.8671875	78.34375	13.442421
4.8671875	79.11719	13.475601
4.8671875	79.890625	13.551483
4.8671875	80.66406	13.044636
4.8671875	81.4375	13.700539
4.8671875	82.21094	13.436565
4.8671875	82.984375	12.657047
4.8671875	83.75781	12.873735
4.8671875	84.53125	12.621246
4.8671875	85.30469	12.850275
4.8671875	86.078125	13.198332
4.8671875	86.85156	13.14064
4.8671875	87.625	12.269829
4.8671875	88.39844	12.008102
4.8671875	89.171875	12.311827
4.8671875	89.94531	12.1645355
4.8671875	90.71875	11.520735
4.8671875	91.49219	12.259911
4.8671875	92.265625	11.482885
4.8671875	93.03906	11.70307
4.8671875	93.8125	11.856422
4.8671875	94.58594	11.306992
4.8671875	95.359375	10.141119
4.8671875	96.13281	10.561798
4.8671875	96.90625	10.476742
4.8671875	97.67969	10.837738
4.8671875	98.453125	10.863405
4.8671875	99.22656	10.996901
4.8671875	100.0	10.183659
5.640625	1.0	-24.048693
5.640625	1.7734375	-23.148767
5.640625	2.546875	-24.259758
5.640625	3.3203125	-21.069424
5.640625	4.09375	-16.952198
5.640625	4.8671875	-12.179478
5.640625	5.640625	-10.062984
5.640625	6.4140625	-6.564659
5.640625	7.1875	-3.7915764
5.640625	7.9609375	-1.7752686
5.640625	8.734375	-1.2347794
5.640625	9.5078125	0.38510513
5.640625	10.28125	3.785057
5.640625	11.0546875	2.5790863
5.640625	11.828125	6.943344
5.640625	12.6015625	6.58984
5.640625	13.375	5.412529
5.640625	14.1484375	8.532814
5.640625	14.921875	8.26984
5.640625	15.6953125	10.267696
5.640625	16.46875	10.18557
5.640625	17.242188	10.35726
5.640625	18.015625	10.490343
5.640625	18.789062	10.61784
5.640625	19.5625	12.459303
5.640625	20.335938	11.800671
5.640625	21.109375	12.813761
5.640625	21.882812	13.487423
5.640625	22.65625	14.209587
5.640625	23.429688	13.943274
5.640625	24.203125	14.044586
5.640625	24.976562	13.71347
5.640625	25.75	15.35894
5.640625	26.523438	15.198891
5.640625	27.296875	15.37047
5.640625	28.070312	15.074364
5.640625	28.84375	15.369453
5.640625	29.617188	15.825468
5.640625	30.390625	16.651503
5.640625	31.164062	16.056135
5.640625	31.9375	16.155724
5.640625	32.710938	15.996868
5.640625	33.484375	16.754372
5.640625	34.257812	17.503815
5.640625	35.03125	17.179193
5.640625	35.804688	16.481379
5.640625	36.578125	16.009712
5.640625	37.351562	16.625702
5.640625	38.125	17.599564
5.640625	38.898438	17.40805
5.640625	39.671875	16.659842
5.640625	41.21875	17.563927
5.640625	41.992188	16.970665
5.640625	42.765625	17.191761
5.640625	43.539062	17.891169
5.640625	44.3125	17.368261
5.640625	45.859375	18.055511
5.640625	46.632812	17.901745
5.640625	47.40625	17.532623
5.640625	48.179688	17.008194
5.640625	48.953125	17.72866
5.640625	49.726562	18.053988
5.640625	50.5	17.91562
5.640625	51.273438	16.885838
5.640625	52.046875	17.220451
5.640625	53.59375	18.167786
5.640625	55.140625	17.184608
5.640625	55.914062	17.895424
5.640625	56.6875	17.033884
5.640625	57.460938	17.044514
5.640625	58.234375	17.172367
5.640625	59.007812	18.089712
5.640625	59.78125	17.735312
5.640625	60.554688	16.928043
5.640625	61.328125	16.57061
5.640625	62.101562	17.423763
5.640625	62.875	17.044662
5.640625	64.421875	16.8148
5.640625	65.19531	16.717909
5.640625	65.96875	16.859749
5.640625	66.74219	16.897118
5.640625	67.515625	16.036003
5.640625	68.28906	16.538635
5.640625	69.0625	16.16076
5.640625	70.609375	16.335754
5.640625	71.38281	16.193132
5.640625	72.15625	16.144604
5.640625	72.92969	16.136688
5.640625	73.703125	16.14936
5.640625	75.25	16.204369
5.640625	76.02344	16.355785
5.640625	76.796875	16.234516
5.640625	77.57031	15.866005
5.640625	78.34375	15.104874
5.640625	79.11719	15.172663
5.640625	79.890625	16.052574
5.640625	80.66406	15.319084
5.640625	81.4375	15.033371
5.640625	82.21094	14.8197
5.640625	82.984375	14.93869
5.640625	83.75781	14.887827
5.640625	84.53125	15.336296
5.640625	85.30469	15.553532
5.640625	86.078125	15.036583
5.640625	86.85156	13.91493
5.640625	87.625	13.868504
5.640625	88.39844	13.792765
5.640625	89.171875	13.886034
