predator	prey	Robustness
22.65625	28.84375	17.01242
22.65625	31.9375	16.06301
22.65625	35.03125	15.022352
22.65625	38.125	14.093185
22.65625	41.21875	13.670631
22.65625	44.3125	13.4764805
22.65625	47.40625	13.41366
22.65625	50.5	12.990601
22.65625	53.59375	13.087883
22.65625	56.6875	13.5079365
22.65625	59.78125	13.871197
22.65625	62.875	14.077507
22.65625	65.96875	15.10989
22.65625	69.0625	15.292118
22.65625	72.15625	15.691265
22.65625	75.25	16.186441
22.65625	78.34375	17.082664
22.65625	81.4375	17.271181
22.65625	84.53125	17.87803
22.65625	87.625	18.447685
22.65625	90.71875	18.948132
22.65625	93.8125	19.341124
22.65625	96.90625	20.092947
22.65625	100.0	20.627687
25.75	1.0	-21.049755
25.75	4.09375	10.509438
25.75	7.1875	17.476448
25.75	10.28125	20.76563
25.75	13.375	22.42778
25.75	16.46875	21.657965
25.75	19.5625	19.990362
25.75	22.65625	18.377968
25.75	25.75	16.795328
25.75	28.84375	15.513119
25.75	31.9375	13.9020195
25.75	35.03125	13.028902
25.75	38.125	12.36071
25.75	41.21875	11.630655
25.75	44.3125	11.065945
25.75	47.40625	10.156624
25.75	50.5	10.572111
25.75	53.59375	11.080673
25.75	56.6875	11.488012
25.75	62.875	11.872362
25.75	69.0625	13.056536
25.75	75.25	14.168808
25.75	78.34375	14.950766
25.75	81.4375	15.930014
25.75	84.53125	16.350554
25.75	87.625	17.036898
25.75	90.71875	17.255234
25.75	93.8125	18.484173
25.75	96.90625	18.708462
25.75	100.0	19.647594
28.84375	1.0	-20.414963
28.84375	4.09375	11.284319
28.84375	7.1875	18.500639
28.84375	10.28125	21.324667
28.84375	13.375	21.920298
28.84375	16.46875	21.168427
28.84375	19.5625	19.050207
28.84375	22.65625	17.122395
28.84375	25.75	15.027681
28.84375	28.84375	13.123449
28.84375	31.9375	12.232569
28.84375	35.03125	10.929329
28.84375	38.125	9.929712
28.84375	41.21875	8.667749
28.84375	44.3125	8.048231
28.84375	47.40625	7.686981
28.84375	50.5	7.9116364
28.84375	53.59375	7.7786293
28.84375	56.6875	8.602503
28.84375	59.78125	8.409563
28.84375	62.875	9.342653
28.84375	65.96875	10.191263
28.84375	69.0625	11.189274
28.84375	72.15625	12.039839
28.84375	75.25	12.713676
28.84375	78.34375	13.400692
28.84375	81.4375	14.27166
28.84375	84.53125	15.252802
28.84375	87.625	15.79785
28.84375	90.71875	16.239964
28.84375	93.8125	17.03253
28.84375	96.90625	17.892735
28.84375	100.0	18.598835
31.9375	1.0	-19.382092
31.9375	4.09375	11.445274
31.9375	7.1875	18.656237
31.9375	10.28125	21.242628
31.9375	13.375	22.197145
31.9375	16.46875	20.210041
31.9375	19.5625	18.011002
31.9375	22.65625	15.96496
31.9375	25.75	14.040215
31.9375	28.84375	12.132505
31.9375	31.9375	10.103239
31.9375	35.03125	8.976915
31.9375	38.125	7.2102585
31.9375	41.21875	6.52829
31.9375	44.3125	6.153034
31.9375	47.40625	5.4466133
31.9375	50.5	5.4676743
31.9375	53.59375	5.749626
31.9375	56.6875	5.7551537
31.9375	59.78125	6.5364914
31.9375	62.875	7.299694
31.9375	65.96875	7.7890625
31.9375	69.0625	8.782158
31.9375	72.15625	9.582066
31.9375	75.25	10.754332
31.9375	78.34375	11.807241
31.9375	81.4375	12.790119
31.9375	84.53125	13.210897
31.9375	87.625	14.472393
31.9375	90.71875	15.379158
31.9375	93.8125	16.185713
31.9375	96.90625	17.01562
31.9375	100.0	17.772022
35.03125	1.0	-19.74566
35.03125	4.09375	11.980154
35.03125	7.1875	19.695826
35.03125	10.28125	22.105366
35.03125	13.375	21.884157
35.03125	16.46875	19.650616
35.03125	19.5625	17.520388
35.03125	22.65625	15.563812
35.03125	25.75	12.953756
35.03125	28.84375	10.738424
35.03125	31.9375	8.545483
35.03125	35.03125	6.8652954
35.03125	38.125	5.6083794
35.03125	41.21875	4.3106194
35.03125	44.3125	3.429119
35.03125	47.40625	3.074768
35.03125	50.5	3.126995
35.03125	53.59375	2.841896
35.03125	56.6875	3.7217903
35.03125	59.78125	4.7728233
35.03125	62.875	5.0215263
35.03125	65.96875	6.2248764
35.03125	69.0625	7.39106
35.03125	72.15625	8.231045
35.03125	75.25	9.31674
35.03125	78.34375	10.646229
35.03125	81.4375	11.439022
35.03125	84.53125	12.42672
35.03125	87.625	13.261831
35.03125	90.71875	14.415897
35.03125	93.8125	15.520449
35.03125	96.90625	16.317076
35.03125	100.0	17.017138
38.125	1.0	-19.962147
38.125	4.09375	12.3066025
38.125	7.1875	19.737364
38.125	10.28125	21.506485
38.125	13.375	21.926525
38.125	16.46875	19.29838
38.125	19.5625	16.676764
38.125	22.65625	14.284365
38.125	25.75	11.908457
38.125	28.84375	9.4135895
38.125	31.9375	7.457039
38.125	35.03125	5.7809105
38.125	38.125	3.4400406
38.125	41.21875	2.3513527
38.125	44.3125	1.3986626
38.125	47.40625	0.6548271
38.125	50.5	0.045330048
38.125	53.59375	0.66586304
38.125	56.6875	1.1760445
38.125	59.78125	2.1613083
38.125	62.875	3.3073006
38.125	65.96875	4.399624
38.125	69.0625	5.945717
38.125	72.15625	6.9318466
38.125	75.25	8.070442
38.125	78.34375	9.311033
38.125	81.4375	10.357794
38.125	84.53125	11.399376
38.125	87.625	12.511648
38.125	90.71875	13.470774
38.125	93.8125	14.611698
38.125	96.90625	15.433346
38.125	100.0	16.159735
41.21875	1.0	-17.969952
41.21875	4.09375	12.4085655
41.21875	7.1875	19.527641
41.21875	10.28125	21.913122
41.21875	13.375	21.361511
41.21875	16.46875	18.999643
41.21875	19.5625	16.15434
41.21875	22.65625	13.895855
41.21875	25.75	11.38348
41.21875	28.84375	8.982269
41.21875	31.9375	6.5131874
41.21875	35.03125	4.270035
41.21875	38.125	2.285061
41.21875	41.21875	0.46619797
41.21875	44.3125	-0.8921776
41.21875	47.40625	-1.9016457
41.21875	50.5	-2.4216537
41.21875	53.59375	-1.9409294
41.21875	56.6875	-1.051117
41.21875	59.78125	0.46692276
41.21875	62.875	2.0443
41.21875	65.96875	3.4738083
41.21875	69.0625	4.540394
41.21875	72.15625	5.8858147
41.21875	75.25	7.2206993
41.21875	78.34375	8.381802
41.21875	81.4375	9.613474
41.21875	84.53125	10.789015
41.21875	87.625	11.999054
41.21875	90.71875	13.080351
41.21875	93.8125	14.120438
41.21875	96.90625	15.45862
41.21875	100.0	15.735043
44.3125	1.0	-18.088924
44.3125	4.09375	12.157799
44.3125	7.1875	19.759588
44.3125	10.28125	21.981606
44.3125	13.375	21.330008
44.3125	16.46875	18.713457
44.3125	19.5625	16.221657
44.3125	22.65625	13.495464
44.3125	25.75	11.068413
44.3125	28.84375	8.22291
44.3125	31.9375	5.653179
44.3125	35.03125	3.4872246
44.3125	38.125	1.1528358
44.3125	41.21875	-1.0971527
44.3125	44.3125	-3.0331612
44.3125	47.40625	-4.2110405
44.3125	50.5	-4.4422493
44.3125	53.59375	-3.9557304
44.3125	56.6875	-3.0791855
44.3125	59.78125	-1.0589104
44.3125	62.875	0.4323311
44.3125	65.96875	1.9051666
44.3125	69.0625	3.873211
44.3125	72.15625	5.1077538
44.3125	75.25	6.334133
44.3125	78.34375	7.9859962
44.3125	81.4375	8.7731
44.3125	84.53125	10.302326
44.3125	87.625	11.814304
44.3125	90.71875	12.833399
44.3125	93.8125	13.830933
44.3125	96.90625	15.190264
44.3125	100.0	15.497023
47.40625	1.0	-18.208382
47.40625	4.09375	13.061855
47.40625	7.1875	20.160334
47.40625	10.28125	22.330246
47.40625	13.375	21.247282
47.40625	16.46875	18.332642
47.40625	19.5625	16.090391
47.40625	22.65625	13.652657
47.40625	25.75	10.893669
47.40625	28.84375	8.238127
47.40625	31.9375	5.546692
47.40625	35.03125	3.0801277
47.40625	38.125	0.48292923
47.40625	41.21875	-1.9916267
47.40625	44.3125	-4.550308
47.40625	47.40625	-6.3431206
47.40625	50.5	-7.369858
47.40625	53.59375	-6.054001
47.40625	56.6875	-4.1787148
47.40625	59.78125	-2.1253052
47.40625	62.875	-0.36632538
47.40625	65.96875	1.7378159
47.40625	69.0625	2.977829
47.40625	72.15625	4.6682243
47.40625	75.25	6.7251015
47.40625	78.34375	7.520321
47.40625	81.4375	9.199686
47.40625	84.53125	10.574165
47.40625	87.625	11.308243
47.40625	90.71875	12.691906
47.40625	96.90625	14.595467
50.5	1.0	-19.198997
50.5	4.09375	13.287487
50.5	7.1875	19.971554
50.5	10.28125	21.890892
50.5	13.375	21.111101
50.5	16.46875	18.707462
50.5	19.5625	16.203064
50.5	22.65625	13.270155
50.5	25.75	10.360058
50.5	28.84375	7.512825
50.5	31.9375	5.5005913
50.5	35.03125	2.7350655
50.5	38.125	0.26664734
50.5	41.21875	-2.450428
50.5	44.3125	-4.902725
50.5	47.40625	-7.5400352
50.5	50.5	-9.73011
50.5	53.59375	-6.19347
50.5	56.6875	-4.4763412
50.5	59.78125	-2.0924835
50.5	62.875	0.16603851
50.5	65.96875	1.5555763
50.5	69.0625	3.1220055
50.5	72.15625	4.879341
50.5	75.25	6.223015
50.5	78.34375	7.4112206
50.5	81.4375	8.476173
50.5	84.53125	9.826979
50.5	87.625	11.256689
50.5	90.71875	12.743061
50.5	93.8125	13.631294
50.5	96.90625	14.666658
50.5	100.0	15.875076
53.59375	1.0	-18.474463
53.59375	4.09375	13.633549
53.59375	7.1875	19.401962
53.59375	10.28125	21.728893
53.59375	13.375	21.310585
53.59375	16.46875	18.798618
53.59375	19.5625	16.011177
53.59375	22.65625	13.5412655
53.59375	25.75	10.707369
53.59375	28.84375	7.8116264
53.59375	31.9375	4.9252815
53.59375	35.03125	2.706627
53.59375	38.125	0.54917526
53.59375	41.21875	-1.845192
53.59375	44.3125	-4.2696533
53.59375	47.40625	-5.9097557
53.59375	50.5	-6.2611923
53.59375	53.59375	-5.5090027
53.59375	56.6875	-3.7876053
53.59375	59.78125	-1.7128754
53.59375	62.875	0.023479462
53.59375	65.96875	1.4984818
53.59375	69.0625	3.5946732
53.59375	72.15625	5.249729
53.59375	75.25	6.382557
53.59375	78.34375	7.6674423
53.59375	84.53125	10.643578
53.59375	90.71875	12.631086
53.59375	96.90625	14.433916
56.6875	1.0	-17.738007
56.6875	4.09375	12.560053
56.6875	7.1875	20.049746
56.6875	10.28125	22.18626
56.6875	13.375	21.351984
56.6875	16.46875	19.002407
56.6875	19.5625	16.323051
56.6875	22.65625	13.449442
56.6875	25.75	11.195175
56.6875	28.84375	8.591146
56.6875	31.9375	5.9917183
56.6875	35.03125	3.4295845
56.6875	38.125	1.580162
56.6875	41.21875	-0.9752197
56.6875	44.3125	-2.7439156
56.6875	47.40625	-3.884838
56.6875	50.5	-4.451977
56.6875	53.59375	-3.7956848
56.6875	56.6875	-2.4284897
56.6875	59.78125	-1.0142059
56.6875	62.875	1.1656418
56.6875	65.96875	2.4897194
56.6875	69.0625	3.7135544
56.6875	72.15625	5.534958
56.6875	75.25	6.199482
56.6875	78.34375	8.086178
56.6875	81.4375	9.182196
56.6875	84.53125	10.553133
56.6875	87.625	12.2416725
56.6875	90.71875	13.279068
56.6875	93.8125	13.521429
56.6875	96.90625	14.631018
56.6875	100.0	15.792671
59.78125	1.0	-18.051895
59.78125	4.09375	12.368965
59.78125	7.1875	19.24778
59.78125	10.28125	21.9262
59.78125	13.375	21.484133
59.78125	16.46875	19.0782
59.78125	19.5625	16.512438
59.78125	22.65625	13.780832
59.78125	25.75	11.7899475
59.78125	28.84375	8.993187
59.78125	31.9375	6.7933693
59.78125	35.03125	4.4754524
59.78125	38.125	2.02948
59.78125	41.21875	0.22732544
59.78125	44.3125	-1.350296
59.78125	47.40625	-2.1396942
59.78125	50.5	-2.4536018
59.78125	53.59375	-1.4321213
59.78125	56.6875	-0.94641876
59.78125	59.78125	0.20823288
59.78125	62.875	2.1255836
59.78125	65.96875	3.1038246
59.78125	69.0625	4.8733864
59.78125	72.15625	6.051792
59.78125	75.25	7.3761215
59.78125	78.34375	8.143572
59.78125	84.53125	11.044416
59.78125	90.71875	13.391983
59.78125	96.90625	15.41589
62.875	1.0	-19.771748
62.875	4.09375	12.2789345
62.875	7.1875	20.021994
62.875	10.28125	21.667652
62.875	13.375	21.666328
62.875	16.46875	19.15663
62.875	19.5625	16.656433
62.875	22.65625	14.177225
62.875	25.75	12.067881
62.875	28.84375	9.228836
62.875	31.9375	7.5799828
62.875	35.03125	5.5151367
62.875	38.125	3.6352997
62.875	41.21875	2.1030731
62.875	44.3125	0.41405487
62.875	47.40625	-0.064460754
62.875	50.5	-0.5387993
62.875	53.59375	-0.37947083
62.875	56.6875	0.5615463
62.875	59.78125	1.9883156
62.875	62.875	2.9448586
62.875	65.96875	4.27087
62.875	69.0625	5.3757133
62.875	72.15625	6.694935
62.875	75.25	7.880253
62.875	78.34375	9.13604
62.875	81.4375	10.153418
62.875	84.53125	11.635101
62.875	87.625	12.510078
62.875	90.71875	13.43269
62.875	93.8125	14.460115
62.875	96.90625	15.014252
62.875	100.0	16.207481
65.96875	1.0	-19.758026
65.96875	4.09375	12.582731
65.96875	7.1875	19.837723
65.96875	10.28125	22.053005
65.96875	13.375	21.889532
65.96875	16.46875	19.832968
65.96875	19.5625	16.891888
65.96875	22.65625	14.357859
65.96875	25.75	12.53256
65.96875	28.84375	10.047323
65.96875	31.9375	7.9017525
65.96875	35.03125	5.9064445
65.96875	38.125	4.7381363
65.96875	41.21875	3.37891
65.96875	44.3125	2.152298
65.96875	47.40625	1.6529617
65.96875	50.5	1.0771637
65.96875	53.59375	1.3714752
65.96875	56.6875	2.4810371
65.96875	59.78125	3.072651
65.96875	62.875	4.322178
65.96875	65.96875	5.2929726
65.96875	69.0625	6.4741783
65.96875	72.15625	7.659321
65.96875	78.34375	9.335836
65.96875	84.53125	12.424307
65.96875	90.71875	14.043575
65.96875	96.90625	15.631823
69.0625	1.0	-19.851746
69.0625	4.09375	11.4926605
69.0625	7.1875	19.382236
69.0625	10.28125	21.753382
69.0625	13.375	22.022135
69.0625	16.46875	19.806793
69.0625	19.5625	17.513773
69.0625	22.65625	15.265068
69.0625	25.75	12.912163
69.0625	28.84375	11.184385
69.0625	31.9375	9.147663
69.0625	35.03125	7.370178
69.0625	38.125	5.886158
69.0625	41.21875	4.1859818
69.0625	44.3125	3.128273
69.0625	47.40625	2.906971
69.0625	50.5	2.9452248
69.0625	53.59375	3.2606735
69.0625	56.6875	4.147766
69.0625	59.78125	4.9045563
69.0625	62.875	5.164833
69.0625	65.96875	6.2304688
69.0625	69.0625	7.649719
69.0625	72.15625	8.079142
69.0625	75.25	9.191269
69.0625	78.34375	10.567909
69.0625	81.4375	11.974064
69.0625	84.53125	13.035704
69.0625	87.625	13.602438
69.0625	90.71875	14.750179
69.0625	93.8125	15.321547
69.0625	96.90625	16.20599
69.0625	100.0	17.021446
72.15625	1.0	-19.477495
72.15625	4.09375	10.711159
72.15625	7.1875	19.033981
72.15625	10.28125	21.717335
72.15625	13.375	21.88383
72.15625	16.46875	20.12002
72.15625	19.5625	18.305769
72.15625	22.65625	15.973858
72.15625	25.75	13.449728
72.15625	28.84375	12.011204
72.15625	31.9375	10.079693
72.15625	35.03125	8.134094
72.15625	38.125	7.2487907
72.15625	41.21875	5.074188
72.15625	44.3125	4.9513016
72.15625	47.40625	5.1862373
72.15625	50.5	4.404625
72.15625	53.59375	4.8733215
72.15625	56.6875	5.2582817
72.15625	59.78125	5.6771393
72.15625	62.875	6.601177
72.15625	65.96875	7.5465355
72.15625	72.15625	9.238085
72.15625	75.25	10.564882
72.15625	78.34375	11.520956
72.15625	84.53125	13.384865
72.15625	87.625	14.474833
72.15625	90.71875	14.847124
72.15625	93.8125	15.494415
72.15625	96.90625	16.310875
75.25	1.0	-21.214705
75.25	4.09375	10.84457
75.25	7.1875	18.870972
75.25	10.28125	21.95961
75.25	13.375	22.183811
75.25	16.46875	20.621052
75.25	19.5625	18.536144
75.25	22.65625	16.397223
75.25	25.75	14.668173
75.25	28.84375	12.794086
75.25	31.9375	11.051613
75.25	35.03125	9.452942
75.25	38.125	8.285471
75.25	41.21875	7.1797943
75.25	44.3125	6.578964
75.25	47.40625	6.047043
75.25	50.5	6.5127907
75.25	53.59375	6.2249603
75.25	56.6875	6.3916283
75.25	59.78125	7.1196747
75.25	62.875	7.5130043
75.25	65.96875	8.517527
75.25	69.0625	9.484976
75.25	72.15625	10.358925
75.25	75.25	11.50219
75.25	78.34375	12.281012
75.25	81.4375	13.099716
75.25	84.53125	13.900515
75.25	87.625	15.020296
75.25	90.71875	15.285486
75.25	93.8125	16.35919
75.25	96.90625	16.855967
75.25	100.0	17.528667
78.34375	1.0	-20.522732
78.34375	4.09375	10.235012
78.34375	7.1875	18.70401
78.34375	10.28125	20.997433
78.34375	13.375	22.21376
78.34375	16.46875	20.914345
78.34375	19.5625	18.824162
78.34375	22.65625	16.8158
78.34375	25.75	15.291882
78.34375	28.84375	13.075865
78.34375	31.9375	11.880415
78.34375	35.03125	10.144438
78.34375	38.125	9.684816
78.34375	41.21875	8.171289
78.34375	44.3125	7.512882
78.34375	47.40625	7.2511864
78.34375	50.5	7.4391365
78.34375	53.59375	7.259533
78.34375	56.6875	7.7173347
78.34375	59.78125	8.032005
78.34375	62.875	9.162298
78.34375	65.96875	10.107559
78.34375	69.0625	10.546158
78.34375	72.15625	11.486877
78.34375	75.25	12.2117405
78.34375	78.34375	12.950836
78.34375	81.4375	14.044924
78.34375	84.53125	14.613844
78.34375	87.625	15.509068
78.34375	90.71875	16.313778
78.34375	96.90625	17.575708
78.34375	100.0	18.584354
81.4375	1.0	-21.30769
81.4375	4.09375	9.8862915
81.4375	7.1875	18.850538
81.4375	10.28125	21.556465
81.4375	13.375	22.169859
81.4375	16.46875	20.946457
81.4375	19.5625	19.031448
81.4375	22.65625	17.663708
81.4375	25.75	15.435629
81.4375	28.84375	14.051697
81.4375	31.9375	12.874069
81.4375	35.03125	11.681667
81.4375	38.125	10.578436
81.4375	44.3125	9.049955
81.4375	50.5	8.845985
81.4375	53.59375	8.80604
81.4375	56.6875	8.988447
81.4375	59.78125	9.366158
81.4375	62.875	10.1642685
81.4375	65.96875	11.02639
81.4375	69.0625	12.104034
81.4375	72.15625	12.752516
81.4375	75.25	13.299175
81.4375	78.34375	14.007505
81.4375	81.4375	14.69335
81.4375	84.53125	15.293669
81.4375	87.625	16.107515
81.4375	90.71875	16.753214
81.4375	93.8125	17.532457
81.4375	96.90625	18.090172
81.4375	100.0	18.743608
84.53125	1.0	-21.23721
84.53125	4.09375	9.823616
84.53125	7.1875	17.815163
84.53125	10.28125	21.187126
84.53125	13.375	21.903963
84.53125	16.46875	21.638977
84.53125	19.5625	19.760563
84.53125	22.65625	17.8692
84.53125	25.75	16.316525
84.53125	28.84375	14.859472
84.53125	31.9375	13.568598
84.53125	35.03125	12.304821
84.53125	38.125	11.9772415
84.53125	41.21875	10.69132
84.53125	44.3125	10.388432
84.53125	47.40625	10.0125065
84.53125	50.5	9.895231
84.53125	53.59375	10.245659
84.53125	56.6875	10.168863
84.53125	59.78125	10.880684
84.53125	62.875	11.508451
84.53125	65.96875	11.891962
84.53125	69.0625	12.320261
84.53125	72.15625	13.043186
84.53125	75.25	14.021654
84.53125	78.34375	15.23481
84.53125	81.4375	15.547735
84.53125	84.53125	16.12614
84.53125	87.625	16.806232
84.53125	90.71875	17.218134
84.53125	93.8125	18.264292
84.53125	96.90625	18.85248
84.53125	100.0	19.517471
87.625	1.0	-22.210508
87.625	4.09375	8.6729355
87.625	7.1875	17.21429
87.625	10.28125	20.803
87.625	13.375	21.679848
87.625	16.46875	22.025015
87.625	19.5625	20.349173
87.625	22.65625	18.513275
87.625	25.75	16.724808
87.625	28.84375	15.786808
87.625	31.9375	14.469513
87.625	35.03125	13.377632
87.625	38.125	12.817892
87.625	44.3125	11.249643
87.625	50.5	11.125143
87.625	53.59375	11.429955
87.625	56.6875	11.830822
87.625	59.78125	12.197216
87.625	62.875	12.692867
87.625	65.96875	13.277781
87.625	69.0625	13.781973
87.625	72.15625	14.090616
87.625	75.25	14.379063
87.625	78.34375	15.368132
87.625	81.4375	16.114565
87.625	84.53125	16.453863
87.625	87.625	17.818573
87.625	90.71875	18.253536
87.625	93.8125	18.396479
87.625	96.90625	19.318436
87.625	100.0	19.67977
90.71875	1.0	-23.473171
90.71875	4.09375	8.656359
90.71875	7.1875	17.137314
90.71875	10.28125	20.549314
90.71875	13.375	21.867895
90.71875	16.46875	21.950094
90.71875	19.5625	20.815788
90.71875	22.65625	19.314232
90.71875	25.75	17.464724
90.71875	28.84375	16.24821
90.71875	31.9375	15.061317
90.71875	35.03125	14.2562065
90.71875	38.125	13.36643
90.71875	41.21875	13.062864
90.71875	44.3125	12.680744
90.71875	47.40625	12.44026
90.71875	50.5	12.331823
90.71875	53.59375	12.833509
90.71875	56.6875	12.846008
90.71875	59.78125	13.304649
90.71875	62.875	13.073425
90.71875	65.96875	13.9776
