predator	prey	Robustness
4.09375	25.75	9.225956
4.09375	27.296875	9.293892
4.09375	28.84375	10.846699
4.09375	30.390625	11.135284
4.09375	31.9375	11.170536
4.09375	33.484375	11.617428
4.09375	35.03125	11.656147
4.09375	36.578125	12.412151
4.09375	38.125	12.153801
4.09375	39.671875	12.317318
4.09375	41.21875	12.379261
4.09375	42.765625	12.154203
4.09375	44.3125	13.562971
4.09375	45.859375	12.486492
4.09375	47.40625	13.514
4.09375	48.953125	13.026875
4.09375	50.5	12.15477
4.09375	52.046875	13.432266
4.09375	53.59375	12.877808
4.09375	55.140625	13.083168
4.09375	56.6875	12.066904
4.09375	58.234375	12.984217
4.09375	59.78125	12.817608
4.09375	61.328125	12.74873
4.09375	62.875	12.003992
4.09375	64.421875	12.439228
4.09375	65.96875	12.422787
4.09375	67.515625	11.464115
4.09375	69.0625	11.912304
4.09375	70.609375	12.145756
4.09375	72.15625	11.572929
4.09375	73.703125	11.681768
4.09375	75.25	11.256567
4.09375	76.796875	10.312309
4.09375	78.34375	9.97057
4.09375	79.890625	10.446434
4.09375	81.4375	10.2635765
4.09375	82.984375	9.974453
4.09375	84.53125	9.967373
4.09375	86.078125	10.312838
4.09375	87.625	9.034309
4.09375	89.171875	8.787361
4.09375	90.71875	8.646845
4.09375	92.265625	8.508717
4.09375	93.8125	7.1353188
4.09375	95.359375	7.2748985
4.09375	96.90625	7.893467
4.09375	98.453125	6.639332
4.09375	100.0	6.489956
5.640625	1.0	-24.048693
5.640625	2.546875	-24.259758
5.640625	4.09375	-16.952198
5.640625	5.640625	-10.062984
5.640625	7.1875	-3.7915764
5.640625	8.734375	-1.2347794
5.640625	10.28125	3.785057
5.640625	11.828125	6.943344
5.640625	13.375	5.412529
5.640625	14.921875	8.26984
5.640625	16.46875	10.18557
5.640625	18.015625	10.490343
5.640625	19.5625	12.459303
5.640625	21.109375	12.813761
5.640625	22.65625	14.209587
5.640625	24.203125	14.044586
5.640625	25.75	15.35894
5.640625	27.296875	15.37047
5.640625	28.84375	15.369453
5.640625	30.390625	16.651503
5.640625	31.9375	16.155724
5.640625	33.484375	16.754372
5.640625	35.03125	17.179193
5.640625	36.578125	16.009712
5.640625	38.125	17.599564
5.640625	39.671875	16.659842
5.640625	41.21875	17.563927
5.640625	42.765625	17.191761
5.640625	44.3125	17.368261
5.640625	45.859375	18.055511
5.640625	47.40625	17.532623
5.640625	48.953125	17.72866
5.640625	50.5	17.91562
5.640625	52.046875	17.220451
5.640625	53.59375	18.167786
5.640625	55.140625	17.184608
5.640625	56.6875	17.033884
5.640625	58.234375	17.172367
5.640625	59.78125	17.735312
5.640625	61.328125	16.57061
5.640625	62.875	17.044662
5.640625	64.421875	16.8148
5.640625	65.96875	16.859749
5.640625	67.515625	16.036003
5.640625	69.0625	16.16076
5.640625	70.609375	16.335754
5.640625	72.15625	16.144604
5.640625	73.703125	16.14936
5.640625	75.25	16.204369
5.640625	76.796875	16.234516
5.640625	78.34375	15.104874
5.640625	79.890625	16.052574
5.640625	81.4375	15.033371
5.640625	82.984375	14.93869
5.640625	84.53125	15.336296
5.640625	86.078125	15.036583
5.640625	87.625	13.868504
5.640625	89.171875	13.886034
5.640625	90.71875	14.326645
5.640625	92.265625	13.36105
5.640625	93.8125	13.108103
5.640625	95.359375	13.003006
5.640625	96.90625	13.499836
5.640625	98.453125	13.090235
5.640625	100.0	12.265108
7.1875	1.0	-23.784441
7.1875	2.546875	-22.415407
7.1875	4.09375	-11.544239
7.1875	5.640625	-4.807369
7.1875	7.1875	0.7302551
7.1875	8.734375	3.5840073
7.1875	10.28125	8.247892
7.1875	11.828125	9.571482
7.1875	13.375	11.798725
7.1875	14.921875	12.883419
7.1875	16.46875	13.776272
7.1875	18.015625	14.162357
7.1875	19.5625	14.991722
7.1875	21.109375	15.78875
7.1875	22.65625	17.699518
7.1875	24.203125	17.38984
7.1875	25.75	17.915539
7.1875	27.296875	17.85846
7.1875	28.84375	18.930265
7.1875	30.390625	18.912315
7.1875	31.9375	18.845324
7.1875	33.484375	19.244694
7.1875	35.03125	19.028856
7.1875	36.578125	19.462662
7.1875	38.125	19.682331
7.1875	39.671875	20.01136
7.1875	41.21875	19.309608
7.1875	42.765625	19.969181
7.1875	44.3125	19.9951
7.1875	47.40625	19.604458
7.1875	48.953125	19.321426
7.1875	50.5	19.67215
7.1875	53.59375	19.33316
7.1875	55.140625	19.444637
7.1875	56.6875	19.891933
7.1875	59.78125	20.065845
7.1875	62.875	19.260866
7.1875	65.96875	19.362387
7.1875	69.0625	19.029594
7.1875	72.15625	18.889715
7.1875	73.703125	18.97218
7.1875	75.25	18.888168
7.1875	76.796875	18.60507
7.1875	78.34375	18.764277
7.1875	81.4375	18.669235
7.1875	82.984375	18.608574
7.1875	84.53125	17.984322
7.1875	87.625	17.759537
7.1875	89.171875	17.867678
7.1875	90.71875	16.986107
7.1875	92.265625	17.369967
7.1875	93.8125	16.758547
7.1875	95.359375	16.237253
7.1875	96.90625	16.92997
7.1875	98.453125	15.690571
7.1875	100.0	16.1751
8.734375	1.0	-24.693737
8.734375	2.546875	-19.100838
8.734375	4.09375	-7.247959
8.734375	5.640625	-0.9443054
8.734375	7.1875	3.7164307
8.734375	8.734375	8.803675
8.734375	10.28125	10.736311
8.734375	11.828125	12.218742
8.734375	13.375	13.509687
8.734375	14.921875	15.34849
8.734375	16.46875	16.268494
8.734375	18.015625	17.793644
8.734375	19.5625	17.916193
8.734375	21.109375	19.02538
8.734375	22.65625	18.725584
8.734375	24.203125	19.61432
8.734375	25.75	19.483042
8.734375	27.296875	19.846344
8.734375	28.84375	19.779448
8.734375	30.390625	20.448523
8.734375	31.9375	20.417215
8.734375	33.484375	20.628624
8.734375	35.03125	20.81435
8.734375	36.578125	20.986246
8.734375	38.125	21.35609
8.734375	39.671875	21.441862
8.734375	41.21875	20.757652
8.734375	42.765625	21.569233
8.734375	44.3125	21.468727
8.734375	45.859375	21.144985
8.734375	47.40625	21.549475
8.734375	48.953125	21.046822
8.734375	50.5	21.017868
8.734375	52.046875	21.402971
8.734375	53.59375	21.365143
8.734375	55.140625	21.333216
8.734375	56.6875	20.84811
8.734375	58.234375	21.533794
8.734375	59.78125	21.328003
8.734375	61.328125	21.102272
8.734375	62.875	20.951426
8.734375	64.421875	20.901196
8.734375	65.96875	20.767218
8.734375	67.515625	20.746473
8.734375	69.0625	20.751675
8.734375	70.609375	20.714647
8.734375	72.15625	20.712013
8.734375	73.703125	20.589584
8.734375	75.25	20.192518
8.734375	76.796875	20.36373
8.734375	78.34375	20.848658
8.734375	79.890625	20.40878
8.734375	81.4375	20.904646
8.734375	82.984375	19.79492
8.734375	84.53125	20.050003
8.734375	86.078125	19.871994
8.734375	87.625	19.907757
8.734375	89.171875	20.047215
8.734375	90.71875	18.950142
8.734375	92.265625	19.241371
8.734375	93.8125	19.47175
8.734375	95.359375	18.743538
8.734375	96.90625	19.18518
8.734375	98.453125	18.37333
8.734375	100.0	18.680233
10.28125	1.0	-19.50097
10.28125	2.546875	-14.721355
10.28125	4.09375	-3.580967
10.28125	5.640625	1.6756401
10.28125	7.1875	7.7375984
10.28125	8.734375	10.211908
10.28125	10.28125	14.031332
10.28125	11.828125	14.880217
10.28125	13.375	16.932167
10.28125	14.921875	18.056107
10.28125	16.46875	17.83812
10.28125	18.015625	18.995958
10.28125	19.5625	19.382261
10.28125	21.109375	19.915722
10.28125	22.65625	20.219187
10.28125	24.203125	20.758352
10.28125	25.75	21.399336
10.28125	27.296875	20.84722
10.28125	28.84375	21.246334
10.28125	30.390625	21.654821
10.28125	31.9375	21.779242
10.28125	33.484375	22.167557
10.28125	35.03125	21.734783
10.28125	36.578125	21.604109
10.28125	38.125	22.144611
10.28125	39.671875	21.996645
10.28125	41.21875	21.738115
10.28125	42.765625	22.127237
10.28125	44.3125	21.800842
10.28125	45.859375	21.78889
10.28125	47.40625	21.991266
10.28125	50.5	21.670223
10.28125	52.046875	22.251854
10.28125	53.59375	21.688305
10.28125	56.6875	22.217028
10.28125	59.78125	21.701263
10.28125	62.875	21.955236
10.28125	65.96875	21.44943
10.28125	69.0625	21.374443
10.28125	72.15625	21.335688
10.28125	75.25	21.887617
10.28125	76.796875	21.357712
10.28125	78.34375	21.020367
10.28125	79.890625	21.230436
10.28125	81.4375	21.725689
10.28125	84.53125	21.360065
10.28125	86.078125	20.581663
10.28125	87.625	20.768154
10.28125	89.171875	20.960686
10.28125	90.71875	20.451302
10.28125	92.265625	20.30354
10.28125	93.8125	20.472595
10.28125	95.359375	20.600735
10.28125	96.90625	20.71684
10.28125	98.453125	19.902601
10.28125	100.0	19.907127
11.828125	1.0	-25.447906
11.828125	2.546875	-12.548897
11.828125	4.09375	-0.8925934
11.828125	5.640625	5.407791
11.828125	7.1875	10.4604645
11.828125	8.734375	12.888187
11.828125	10.28125	14.713951
11.828125	11.828125	15.900642
11.828125	13.375	17.935968
11.828125	14.921875	18.642242
11.828125	16.46875	19.460014
11.828125	18.015625	20.52442
11.828125	19.5625	20.218887
11.828125	21.109375	20.750208
11.828125	22.65625	21.49955
11.828125	24.203125	21.641928
11.828125	25.75	21.388964
11.828125	27.296875	21.480143
11.828125	28.84375	21.857063
11.828125	30.390625	22.36856
11.828125	31.9375	21.74561
11.828125	33.484375	22.293167
11.828125	35.03125	22.22119
11.828125	36.578125	21.72648
11.828125	38.125	21.96725
11.828125	39.671875	22.288588
11.828125	41.21875	22.523937
11.828125	42.765625	22.004152
11.828125	44.3125	22.357803
11.828125	45.859375	22.579376
11.828125	47.40625	22.11269
11.828125	48.953125	22.143303
11.828125	50.5	22.642843
11.828125	52.046875	21.842916
11.828125	53.59375	22.304085
11.828125	55.140625	22.45866
11.828125	56.6875	22.45086
11.828125	58.234375	21.987545
11.828125	61.328125	22.07341
11.828125	62.875	21.82733
11.828125	64.421875	21.806206
11.828125	67.515625	22.123093
11.828125	69.0625	22.104454
11.828125	70.609375	22.159702
11.828125	73.703125	22.071196
11.828125	75.25	21.584976
11.828125	76.796875	22.16538
11.828125	78.34375	21.75254
11.828125	79.890625	21.66314
11.828125	81.4375	21.530437
11.828125	82.984375	21.724037
11.828125	84.53125	21.673561
11.828125	86.078125	21.861986
11.828125	87.625	21.224611
11.828125	89.171875	21.21068
11.828125	90.71875	21.089289
11.828125	92.265625	21.210266
11.828125	93.8125	21.404911
11.828125	95.359375	20.769945
11.828125	96.90625	20.857096
11.828125	98.453125	21.133741
11.828125	100.0	21.278366
13.375	1.0	-20.597742
13.375	2.546875	-10.88866
13.375	4.09375	0.65994644
13.375	5.640625	6.4668694
13.375	7.1875	11.794987
13.375	8.734375	14.452736
13.375	10.28125	17.301321
13.375	11.828125	17.795639
13.375	13.375	19.023857
13.375	14.921875	20.214989
13.375	16.46875	20.16304
13.375	18.015625	21.04995
13.375	19.5625	21.371138
13.375	21.109375	21.776466
13.375	22.65625	21.855421
13.375	24.203125	22.157158
13.375	25.75	22.470345
13.375	27.296875	22.031082
13.375	28.84375	21.986826
13.375	30.390625	22.28311
13.375	31.9375	21.906998
13.375	33.484375	22.098331
13.375	35.03125	22.19324
13.375	36.578125	21.982698
13.375	38.125	21.898975
13.375	39.671875	21.498281
13.375	41.21875	21.693024
13.375	44.3125	21.503145
13.375	47.40625	21.442814
13.375	48.953125	21.36551
13.375	50.5	21.533283
13.375	53.59375	21.664074
13.375	56.6875	21.489122
13.375	62.875	21.769365
13.375	69.0625	22.06337
13.375	75.25	22.115816
13.375	76.796875	22.123486
13.375	78.34375	22.297335
13.375	81.4375	22.297268
13.375	82.984375	22.276756
13.375	84.53125	21.770584
13.375	87.625	22.144241
13.375	89.171875	22.375486
13.375	90.71875	22.258621
13.375	92.265625	21.68831
13.375	93.8125	21.428528
13.375	95.359375	22.012602
13.375	96.90625	21.314634
13.375	98.453125	21.514355
13.375	100.0	21.740582
14.921875	1.0	-24.008156
14.921875	2.546875	-8.23756
14.921875	4.09375	1.8099899
14.921875	5.640625	8.85054
14.921875	7.1875	13.944538
14.921875	8.734375	15.614986
14.921875	10.28125	17.820267
14.921875	11.828125	19.062447
14.921875	13.375	19.844162
14.921875	14.921875	20.478632
14.921875	16.46875	20.817131
14.921875	18.015625	21.489056
14.921875	19.5625	21.658043
14.921875	21.109375	22.208004
14.921875	22.65625	22.023369
14.921875	24.203125	22.237143
14.921875	25.75	21.9298
14.921875	27.296875	22.216177
14.921875	28.84375	22.100426
14.921875	30.390625	21.767473
14.921875	31.9375	21.767403
14.921875	33.484375	21.374271
14.921875	35.03125	20.960096
14.921875	36.578125	20.558971
14.921875	38.125	20.532936
14.921875	39.671875	20.22703
14.921875	41.21875	20.28546
14.921875	42.765625	20.576918
14.921875	44.3125	20.131998
14.921875	45.859375	20.311129
14.921875	47.40625	19.947525
14.921875	48.953125	20.256748
14.921875	50.5	19.754482
14.921875	52.046875	20.37587
14.921875	53.59375	19.850151
14.921875	55.140625	20.313951
14.921875	56.6875	20.36488
14.921875	58.234375	20.143744
14.921875	61.328125	20.659483
14.921875	62.875	20.648045
14.921875	64.421875	20.523375
14.921875	67.515625	20.889725
14.921875	69.0625	21.13083
14.921875	70.609375	20.752298
14.921875	73.703125	21.309513
14.921875	75.25	21.575254
14.921875	76.796875	21.514627
14.921875	78.34375	21.785576
14.921875	79.890625	21.984785
14.921875	81.4375	22.187817
14.921875	82.984375	22.029734
14.921875	84.53125	21.947893
14.921875	86.078125	22.404768
14.921875	87.625	22.506279
14.921875	89.171875	22.028223
14.921875	90.71875	22.035042
14.921875	92.265625	21.915543
14.921875	93.8125	22.154778
14.921875	95.359375	21.80565
14.921875	96.90625	22.006083
14.921875	98.453125	22.118021
14.921875	100.0	21.758196
16.46875	1.0	-22.750381
16.46875	2.546875	-7.3452454
16.46875	4.09375	4.8380623
16.46875	5.640625	9.629406
16.46875	7.1875	13.191069
16.46875	8.734375	16.294289
16.46875	10.28125	18.990967
16.46875	11.828125	19.410233
16.46875	13.375	20.24868
16.46875	14.921875	21.19114
16.46875	16.46875	21.109854
16.46875	18.015625	22.052933
16.46875	19.5625	21.643946
16.46875	21.109375	21.885742
16.46875	22.65625	22.292068
16.46875	24.203125	22.268785
16.46875	25.75	21.858704
16.46875	27.296875	21.160448
16.46875	28.84375	21.139297
16.46875	30.390625	20.539656
16.46875	31.9375	20.3727
16.46875	33.484375	20.08713
16.46875	35.03125	19.761364
16.46875	36.578125	19.398968
16.46875	38.125	19.296415
16.46875	39.671875	19.397806
16.46875	41.21875	19.07361
16.46875	42.765625	18.838343
16.46875	44.3125	19.132027
16.46875	45.859375	18.84594
16.46875	47.40625	18.710138
16.46875	50.5	18.73979
16.46875	53.59375	18.660027
16.46875	56.6875	18.771463
16.46875	62.875	19.103968
16.46875	69.0625	19.47901
16.46875	75.25	20.379536
16.46875	78.34375	20.685276
16.46875	81.4375	21.020477
16.46875	82.984375	21.72576
16.46875	84.53125	21.647734
16.46875	87.625	21.717016
16.46875	89.171875	21.97609
16.46875	90.71875	21.924797
16.46875	93.8125	22.071247
16.46875	95.359375	22.432047
16.46875	96.90625	22.0969
16.46875	98.453125	22.080618
16.46875	100.0	22.07301
18.015625	1.0	-25.80526
18.015625	2.546875	-5.485054
18.015625	4.09375	5.0371666
18.015625	5.640625	11.243324
18.015625	7.1875	15.220018
18.015625	8.734375	17.204874
18.015625	10.28125	19.608204
18.015625	11.828125	19.88504
18.015625	13.375	21.102495
18.015625	14.921875	21.27866
18.015625	16.46875	21.706543
18.015625	18.015625	21.644764
18.015625	19.5625	21.916672
18.015625	21.109375	21.846825
18.015625	22.65625	21.794905
18.015625	24.203125	21.574318
18.015625	25.75	20.696709
18.015625	27.296875	20.550999
18.015625	28.84375	19.839401
18.015625	30.390625	19.388546
18.015625	31.9375	19.069107
18.015625	33.484375	18.723154
18.015625	35.03125	18.713276
18.015625	36.578125	18.312029
18.015625	38.125	18.432104
18.015625	39.671875	18.08477
18.015625	41.21875	17.516006
18.015625	42.765625	17.519182
18.015625	44.3125	17.445528
18.015625	45.859375	17.20803
18.015625	47.40625	17.340405
18.015625	48.953125	17.154398
18.015625	50.5	17.486017
18.015625	52.046875	17.187172
18.015625	55.140625	17.2042
18.015625	56.6875	17.344267
18.015625	58.234375	17.57125
18.015625	61.328125	17.488543
18.015625	62.875	17.917202
18.015625	64.421875	18.275715
18.015625	67.515625	18.191278
18.015625	69.0625	18.660515
18.015625	70.609375	18.91911
18.015625	73.703125	19.060917
18.015625	75.25	19.46323
18.015625	76.796875	19.36722
18.015625	78.34375	19.822784
18.015625	79.890625	20.15653
18.015625	81.4375	20.344364
18.015625	82.984375	20.33169
18.015625	84.53125	20.632576
18.015625	86.078125	20.7443
18.015625	87.625	20.973156
18.015625	89.171875	21.328976
18.015625	90.71875	21.658054
18.015625	92.265625	21.81813
18.015625	93.8125	21.674236
18.015625	95.359375	22.18325
18.015625	96.90625	21.94248
18.015625	98.453125	22.073708
18.015625	100.0	22.206276
19.5625	1.0	-22.632103
19.5625	2.546875	-3.0230904
19.5625	4.09375	6.116585
19.5625	5.640625	12.485378
19.5625	7.1875	16.112926
19.5625	8.734375	17.984009
19.5625	10.28125	19.721811
19.5625	11.828125	20.958673
19.5625	13.375	21.459862
19.5625	14.921875	21.714682
19.5625	16.46875	21.977036
19.5625	18.015625	22.399673
19.5625	19.5625	22.004639
19.5625	21.109375	21.881445
19.5625	22.65625	21.43411
19.5625	24.203125	20.456741
19.5625	25.75	19.869465
19.5625	27.296875	19.668251
19.5625	28.84375	18.815197
19.5625	30.390625	18.646748
19.5625	31.9375	18.41294
19.5625	33.484375	17.75974
19.5625	35.03125	17.303616
19.5625	36.578125	16.983133
19.5625	38.125	16.825125
19.5625	39.671875	16.71809
19.5625	41.21875	16.650703
19.5625	42.765625	16.44488
19.5625	44.3125	16.109037
19.5625	47.40625	16.082401
19.5625	50.5	15.983055
19.5625	56.6875	15.994831
19.5625	62.875	16.955095
19.5625	69.0625	17.23651
19.5625	75.25	18.378693
19.5625	78.34375	18.497427
19.5625	79.890625	18.949938
19.5625	81.4375	19.113823
19.5625	84.53125	19.614578
19.5625	86.078125	19.95093
19.5625	87.625	20.10924
19.5625	90.71875	20.553766
19.5625	93.8125	20.837742
19.5625	95.359375	21.161512
19.5625	96.90625	21.586721
19.5625	98.453125	21.786623
19.5625	100.0	21.861973
21.109375	1.0	-23.129227
21.109375	2.546875	-2.3509789
21.109375	4.09375	7.4784317
21.109375	5.640625	13.199892
21.109375	7.1875	16.460754
21.109375	8.734375	18.5338
21.109375	10.28125	19.67041
21.109375	11.828125	21.491423
21.109375	13.375	21.885075
21.109375	14.921875	22.212101
21.109375	16.46875	22.084234
21.109375	18.015625	22.421356
21.109375	19.5625	21.750172
21.109375	21.109375	21.028414
21.109375	22.65625	20.395681
21.109375	24.203125	19.633646
21.109375	25.75	18.776953
21.109375	27.296875	18.390879
21.109375	28.84375	17.785751
21.109375	30.390625	17.421106
21.109375	31.9375	17.055649
21.109375	33.484375	16.19446
21.109375	35.03125	16.411364
21.109375	36.578125	16.019663
21.109375	38.125	15.876871
21.109375	39.671875	15.419191
21.109375	41.21875	14.901409
21.109375	42.765625	14.673162
21.109375	44.3125	14.906925
21.109375	45.859375	14.8188
21.109375	47.40625	14.792162
21.109375	48.953125	14.9970875
21.109375	50.5	14.735895
21.109375	52.046875	14.701866
21.109375	55.140625	14.627447
21.109375	56.6875	15.117447
21.109375	58.234375	15.062914
21.109375	61.328125	15.4658165
21.109375	62.875	15.349934
21.109375	64.421875	15.855238
21.109375	67.515625	16.007895
21.109375	69.0625	16.592121
21.109375	70.609375	16.50911
21.109375	73.703125	16.985424
21.109375	75.25	17.431084
21.109375	76.796875	17.396534
21.109375	78.34375	17.659346
21.109375	79.890625	18.110363
21.109375	81.4375	18.31287
21.109375	82.984375	18.508907
21.109375	84.53125	18.809023
21.109375	86.078125	19.162872
21.109375	87.625	19.251354
21.109375	89.171875	19.49838
21.109375	90.71875	19.767773
21.109375	92.265625	20.0307
21.109375	93.8125	20.348112
21.109375	95.359375	20.653095
21.109375	96.90625	20.687382
21.109375	98.453125	21.001963
21.109375	100.0	21.69692
22.65625	1.0	-23.316553
22.65625	2.546875	-1.4527473
22.65625	4.09375	7.8576546
22.65625	5.640625	13.500576
22.65625	7.1875	16.97428
22.65625	8.734375	19.133568
22.65625	10.28125	20.382973
22.65625	11.828125	21.168783
22.65625	13.375	21.845417
22.65625	14.921875	21.748894
22.65625	16.46875	21.821556
22.65625	18.015625	21.827429
22.65625	19.5625	21.064133
22.65625	21.109375	20.559727
22.65625	22.65625	19.67022
22.65625	24.203125	19.122778
22.65625	25.75	18.174643
22.65625	27.296875	17.310513
22.65625	28.84375	17.01242
22.65625	30.390625	16.414446
22.65625	31.9375	16.06301
22.65625	33.484375	15.877789
22.65625	35.03125	15.022352
22.65625	36.578125	14.5061
22.65625	38.125	14.093185
22.65625	39.671875	14.107315
22.65625	41.21875	13.670631
22.65625	44.3125	13.4764805
22.65625	47.40625	13.41366
22.65625	50.5	12.990601
22.65625	53.59375	13.087883
22.65625	56.6875	13.5079365
22.65625	62.875	14.077507
22.65625	69.0625	15.292118
22.65625	75.25	16.186441
22.65625	78.34375	17.082664
22.65625	81.4375	17.271181
22.65625	84.53125	17.87803
22.65625	87.625	18.447685
22.65625	90.71875	18.948132
22.65625	93.8125	19.341124
22.65625	95.359375	19.465502
22.65625	96.90625	20.092947
22.65625	100.0	20.627687
24.203125	1.0	-21.421066
24.203125	2.546875	-0.75325394
24.203125	4.09375	8.8585205
24.203125	5.640625	15.070229
24.203125	7.1875	17.596659
24.203125	8.734375	19.01442
24.203125	10.28125	20.662844
24.203125	11.828125	21.404396
24.203125	13.375	21.492258
24.203125	14.921875	21.999477
24.203125	16.46875	22.03695
24.203125	18.015625	21.476955
24.203125	19.5625	20.3157
24.203125	21.109375	19.621843
24.203125	22.65625	18.947998
24.203125	24.203125	18.108805
24.203125	25.75	17.528364
24.203125	27.296875	16.67928
24.203125	28.84375	16.133472
24.203125	30.390625	15.896538
24.203125	31.9375	15.174997
24.203125	33.484375	14.575401
24.203125	35.03125	13.755329
24.203125	36.578125	13.478788
24.203125	38.125	13.282024
24.203125	39.671875	13.0481415
24.203125	41.21875	12.923037
24.203125	42.765625	12.603598
24.203125	44.3125	12.298378
24.203125	45.859375	12.096998
24.203125	47.40625	12.39506
24.203125	48.953125	12.025785
24.203125	50.5	11.551432
24.203125	52.046875	12.182989
24.203125	53.59375	12.233154
24.203125	55.140625	12.546284
24.203125	56.6875	12.513472
24.203125	58.234375	12.636862
24.203125	61.328125	12.840773
24.203125	62.875	13.314915
24.203125	64.421875	13.244766
24.203125	67.515625	13.952349
24.203125	69.0625	14.288382
24.203125	70.609375	14.195761
24.203125	73.703125	15.172827
24.203125	75.25	15.696657
24.203125	76.796875	15.653044
24.203125	78.34375	15.760582
24.203125	79.890625	16.067387
24.203125	81.4375	16.249243
24.203125	82.984375	16.899822
24.203125	84.53125	16.815807
24.203125	86.078125	17.261805
24.203125	87.625	17.763277
24.203125	89.171875	17.845123
24.203125	90.71875	18.17458
24.203125	92.265625	18.371332
24.203125	93.8125	18.703753
24.203125	95.359375	19.196661
24.203125	96.90625	19.941193
24.203125	98.453125	20.242128
