predator	prey	Robustness
56.6875	25.75	11.195175
56.6875	31.9375	5.9917183
56.6875	38.125	1.580162
56.6875	44.3125	-2.7439156
56.6875	50.5	-4.451977
56.6875	56.6875	-2.4284897
56.6875	62.875	1.1656418
56.6875	69.0625	3.7135544
56.6875	75.25	6.199482
56.6875	81.4375	9.182196
56.6875	87.625	12.2416725
56.6875	93.8125	13.521429
56.6875	100.0	15.792671
62.875	1.0	-19.771748
62.875	7.1875	20.021994
62.875	13.375	21.666328
62.875	19.5625	16.656433
62.875	25.75	12.067881
62.875	31.9375	7.5799828
62.875	38.125	3.6352997
62.875	44.3125	0.41405487
62.875	50.5	-0.5387993
62.875	56.6875	0.5615463
62.875	62.875	2.9448586
62.875	69.0625	5.3757133
62.875	75.25	7.880253
62.875	81.4375	10.153418
62.875	87.625	12.510078
62.875	93.8125	14.460115
62.875	100.0	16.207481
69.0625	1.0	-19.851746
69.0625	7.1875	19.382236
69.0625	13.375	22.022135
69.0625	19.5625	17.513773
69.0625	25.75	12.912163
69.0625	31.9375	9.147663
69.0625	38.125	5.886158
69.0625	44.3125	3.128273
69.0625	50.5	2.9452248
69.0625	56.6875	4.147766
69.0625	62.875	5.164833
69.0625	69.0625	7.649719
69.0625	75.25	9.191269
69.0625	81.4375	11.974064
69.0625	87.625	13.602438
69.0625	93.8125	15.321547
69.0625	100.0	17.021446
75.25	1.0	-21.214705
75.25	7.1875	18.870972
75.25	13.375	22.183811
75.25	19.5625	18.536144
75.25	25.75	14.668173
75.25	31.9375	11.051613
75.25	38.125	8.285471
75.25	44.3125	6.578964
75.25	50.5	6.5127907
75.25	56.6875	6.3916283
75.25	62.875	7.5130043
75.25	69.0625	9.484976
75.25	75.25	11.50219
75.25	81.4375	13.099716
75.25	87.625	15.020296
75.25	93.8125	16.35919
75.25	100.0	17.528667
81.4375	1.0	-21.30769
81.4375	7.1875	18.850538
81.4375	13.375	22.169859
81.4375	19.5625	19.031448
81.4375	25.75	15.435629
81.4375	31.9375	12.874069
81.4375	38.125	10.578436
81.4375	44.3125	9.049955
81.4375	50.5	8.845985
81.4375	56.6875	8.988447
81.4375	62.875	10.1642685
81.4375	69.0625	12.104034
81.4375	75.25	13.299175
81.4375	81.4375	14.69335
81.4375	87.625	16.107515
81.4375	93.8125	17.532457
81.4375	100.0	18.743608
87.625	1.0	-22.210508
87.625	7.1875	17.21429
87.625	13.375	21.679848
87.625	19.5625	20.349173
87.625	25.75	16.724808
87.625	31.9375	14.469513
87.625	38.125	12.817892
87.625	44.3125	11.249643
87.625	50.5	11.125143
87.625	56.6875	11.830822
87.625	62.875	12.692867
87.625	69.0625	13.781973
87.625	75.25	14.379063
87.625	81.4375	16.114565
87.625	87.625	17.818573
87.625	93.8125	18.396479
87.625	100.0	19.67977
93.8125	1.0	-23.101582
93.8125	7.1875	17.053839
93.8125	13.375	21.820719
93.8125	19.5625	21.434444
93.8125	25.75	18.583546
93.8125	31.9375	16.184408
93.8125	38.125	14.623625
93.8125	44.3125	13.539705
93.8125	50.5	13.2072315
93.8125	56.6875	13.752544
93.8125	62.875	14.55888
93.8125	69.0625	15.430553
93.8125	75.25	16.473478
93.8125	81.4375	17.562735
93.8125	87.625	18.543678
93.8125	93.8125	19.556585
93.8125	100.0	20.639957
100.0	1.0	-22.189083
100.0	7.1875	15.304565
100.0	13.375	21.424706
100.0	19.5625	22.08092
100.0	25.75	19.496168
100.0	31.9375	17.709146
100.0	38.125	16.388546
100.0	44.3125	15.21957
100.0	50.5	15.529078
100.0	56.6875	15.695705
100.0	62.875	15.72843
100.0	69.0625	17.069834
100.0	75.25	17.826412
100.0	81.4375	18.834631
100.0	87.625	19.945623
100.0	93.8125	20.656775
100.0	100.0	21.686539
